"SalePrice","TotalRooms","Bedrooms","FullBath","HalfBath","Fireplaces","LivArea","GarageArea","PoolArea","YearBuilt","YearSold","BldgType"
147000,6,2,1,0,0,1122,528,0,1948,2008,"1Fam"
140000,5,3,1,0,1,1499,869,0,1946,2008,"1Fam"
112500,5,3,1,0,0,928,288,0,1957,2008,"1Fam"
107900,4,2,1,0,0,901,281,0,1954,2008,"1Fam"
65000,6,5,2,0,0,1588,0,0,1949,2008,"1Fam"
295000,10,3,3,0,1,3493,870,0,1880,2008,"1Fam"
139500,10,4,2,0,0,1627,420,0,1900,2008,"2fmCon"
153900,7,4,1,1,1,1416,720,0,1915,2008,"1Fam"
132000,7,3,1,0,0,1450,288,0,1920,2008,"1Fam"
98000,7,4,1,0,0,1344,513,0,1916,2008,"1Fam"
114000,5,2,1,0,0,1017,308,0,1900,2008,"1Fam"
130000,10,4,2,0,0,2350,393,0,1920,2008,"2fmCon"
129500,8,3,1,1,1,2058,396,0,1917,2008,"1Fam"
129400,7,3,1,1,0,1540,0,0,1905,2008,"1Fam"
161000,7,3,2,0,1,1378,360,0,1928,2008,"1Fam"
163000,7,3,2,0,1,1912,672,0,1905,2008,"2fmCon"
128000,9,3,2,0,1,1484,0,0,1914,2008,"1Fam"
122000,8,4,2,0,0,2358,0,0,1872,2008,"1Fam"
116900,5,2,1,0,1,1111,288,0,1926,2008,"1Fam"
325000,9,3,3,1,1,2775,880,0,1893,2008,"1Fam"
184000,10,5,2,0,1,2495,342,0,1890,2008,"1Fam"
110000,5,2,1,0,0,984,308,0,1959,2008,"1Fam"
131500,7,4,2,0,0,1795,352,0,1954,2008,"1Fam"
97000,4,2,1,0,0,882,308,0,1956,2008,"1Fam"
115500,5,2,1,0,0,1093,308,0,1958,2008,"1Fam"
138000,5,2,1,0,1,1143,288,0,1928,2008,"1Fam"
108000,8,3,1,1,0,1668,252,0,1945,2008,"1Fam"
79500,4,2,1,0,0,935,308,0,1930,2008,"1Fam"
153000,6,3,2,0,1,1738,240,0,1935,2008,"1Fam"
109500,5,2,1,0,0,784,0,0,1924,2008,"1Fam"
124000,6,3,1,0,0,1210,240,0,1941,2008,"1Fam"
106900,6,3,1,1,0,1290,200,0,1900,2008,"1Fam"
164900,6,3,1,1,1,1672,240,0,1940,2008,"1Fam"
119000,5,2,1,0,1,949,370,0,1924,2008,"1Fam"
120000,5,3,1,0,1,1158,208,0,1929,2008,"1Fam"
157000,5,3,2,0,0,1497,672,0,1937,2008,"1Fam"
105000,7,2,2,0,1,1342,240,0,1939,2008,"1Fam"
113000,6,3,1,0,0,1013,160,0,1926,2008,"1Fam"
115000,6,3,1,0,1,1216,355,0,1920,2008,"1Fam"
123000,6,2,1,0,0,1136,336,0,1929,2008,"1Fam"
81300,6,1,1,0,0,808,164,0,1945,2008,"1Fam"
162900,8,3,2,0,1,1573,360,0,1930,2008,"1Fam"
150000,7,4,2,0,1,2009,400,0,1939,2008,"1Fam"
123500,7,4,2,0,0,1902,576,0,1923,2008,"1Fam"
129900,8,2,2,0,2,1774,468,0,1931,2008,"1Fam"
128000,6,3,2,0,0,1362,502,0,1920,2008,"1Fam"
68500,4,1,1,0,0,520,240,0,1927,2008,"1Fam"
127000,6,2,1,0,0,1285,240,0,1948,2008,"1Fam"
207000,8,4,1,1,1,1848,370,0,1923,2008,"1Fam"
184000,8,4,2,0,0,1820,240,0,1925,2008,"1Fam"
162500,8,4,2,0,0,1716,672,0,1915,2008,"1Fam"
145000,8,3,1,0,0,1505,240,0,1940,2008,"1Fam"
130000,5,2,1,0,0,838,275,0,1918,2008,"1Fam"
160000,8,5,2,0,0,1984,360,0,1910,2008,"2fmCon"
161000,7,3,1,0,1,1666,228,0,1925,2008,"1Fam"
127500,7,3,1,0,0,1609,228,0,1910,2008,"1Fam"
93850,4,1,1,0,0,768,440,0,1930,2008,"1Fam"
136000,7,4,1,1,0,1536,308,0,1952,2008,"1Fam"
141000,9,4,2,0,1,1969,400,0,1938,2008,"1Fam"
120000,6,2,2,0,0,1308,400,0,1915,2008,"1Fam"
127500,5,2,1,0,0,1040,320,0,1925,2008,"1Fam"
127000,6,3,2,0,1,1236,384,0,1925,2008,"1Fam"
89500,6,3,1,0,0,1406,0,0,1920,2008,"1Fam"
125000,4,2,1,0,0,825,720,0,1955,2008,"1Fam"
79900,7,4,1,0,0,1198,0,0,1920,2008,"1Fam"
85000,5,1,1,0,0,759,576,0,1912,2008,"1Fam"
82375,8,3,2,0,0,1344,0,0,1915,2008,"2fmCon"
135000,7,3,1,0,0,1469,216,0,1906,2008,"1Fam"
124000,6,3,1,0,0,1054,240,0,1947,2008,"1Fam"
134000,5,3,1,0,1,1211,322,0,1968,2008,"1Fam"
135000,7,4,2,0,1,1271,312,0,1948,2008,"1Fam"
134432,7,4,2,0,1,1588,680,0,1959,2008,"1Fam"
127500,6,4,2,0,0,1355,0,0,1940,2008,"2fmCon"
148000,6,3,1,0,0,1075,440,0,1963,2008,"1Fam"
129500,5,3,1,0,0,1040,384,0,1965,2008,"1Fam"
157500,6,3,1,0,1,1096,484,0,1978,2008,"1Fam"
109900,6,3,1,0,0,904,408,0,1966,2008,"1Fam"
145000,6,3,1,0,0,992,294,0,1967,2008,"1Fam"
130000,5,3,1,0,0,894,450,0,1967,2008,"1Fam"
153000,6,3,1,0,1,1034,504,0,1978,2008,"1Fam"
120000,6,3,1,0,0,1073,270,0,1967,2008,"1Fam"
152000,5,2,1,0,0,1126,506,0,1984,2008,"1Fam"
108959,6,0,0,2,0,1258,400,0,1969,2008,"Duplex"
95541,6,3,1,0,0,1140,400,0,1920,2008,"2fmCon"
80000,5,3,1,0,0,1006,0,0,1959,2008,"1Fam"
149350,6,3,1,1,0,1228,271,0,1966,2008,"1Fam"
144900,6,3,1,0,0,960,300,0,1963,2008,"1Fam"
185000,4,1,1,0,1,1188,621,0,1956,2008,"1Fam"
165000,6,3,1,0,1,1383,354,0,1954,2008,"1Fam"
235000,4,1,1,0,1,1252,564,0,1960,2008,"1Fam"
140000,6,3,1,0,0,1601,300,0,1958,2008,"1Fam"
108000,4,2,1,0,0,672,240,0,1940,2008,"1Fam"
145000,7,3,2,0,2,1721,626,0,1960,2008,"1Fam"
152400,6,2,1,1,0,1350,627,0,1941,2008,"1Fam"
144000,5,3,1,0,0,904,912,0,1970,2008,"1Fam"
173000,6,2,1,0,1,1291,431,0,1996,2008,"1Fam"
192000,8,4,2,1,1,2022,505,0,1977,2008,"1Fam"
245000,7,3,2,0,2,1524,478,0,1979,2008,"1Fam"
241500,5,2,1,0,2,1363,439,0,1954,2008,"1Fam"
256000,6,2,1,0,2,1663,529,0,1954,2008,"1Fam"
177000,5,2,1,0,1,1357,312,0,1959,2008,"1Fam"
125600,5,2,1,0,1,1079,249,0,1948,2008,"1Fam"
155000,5,3,1,0,2,1094,495,0,1953,2008,"1Fam"
240000,10,5,3,0,1,2358,360,0,1908,2008,"1Fam"
260000,5,2,1,0,2,1518,0,0,1940,2008,"1Fam"
185000,8,4,2,0,1,1674,396,0,1918,2008,"1Fam"
235000,7,4,2,0,2,2108,540,0,1935,2008,"1Fam"
159900,6,3,1,0,1,1509,322,0,1956,2008,"1Fam"
99600,4,2,1,0,0,864,0,0,1975,2008,"Duplex"
134500,7,3,1,1,0,1269,280,0,1962,2008,"1Fam"
119000,7,4,1,0,0,1367,384,0,1900,2008,"1Fam"
107500,5,3,1,0,0,1347,0,0,1910,2008,"2fmCon"
125000,5,3,1,0,0,1164,240,0,1950,2008,"2fmCon"
79000,5,2,1,0,0,1096,0,0,1924,2008,"1Fam"
95000,5,3,1,0,0,1111,200,0,1941,2008,"1Fam"
262280,10,4,2,1,1,2329,514,0,1990,2008,"1Fam"
260000,9,4,2,1,1,2814,614,0,1995,2008,"1Fam"
226500,7,3,2,1,1,1626,534,0,1994,2008,"1Fam"
225000,9,4,2,1,1,2200,453,0,1993,2008,"1Fam"
229000,8,3,2,1,1,2037,472,0,1996,2008,"1Fam"
177439,6,3,2,1,1,1356,484,0,2007,2008,"1Fam"
248500,7,3,2,0,1,1615,864,0,2007,2008,"1Fam"
395039,8,3,2,1,2,1766,874,0,2008,2008,"1Fam"
228000,9,3,2,1,1,2097,678,0,1993,2008,"1Fam"
225000,6,3,2,0,1,1511,811,0,1995,2008,"1Fam"
195000,6,2,2,0,1,1643,438,0,1966,2008,"1Fam"
2e+05,8,4,2,1,0,1688,603,0,1997,2008,"1Fam"
155000,5,3,1,0,0,990,528,0,1994,2008,"1Fam"
144000,6,3,1,1,0,1099,352,0,1995,2008,"1Fam"
145000,5,3,1,0,0,990,672,0,1994,2008,"1Fam"
226001,5,3,2,0,1,1418,558,0,1997,2008,"1Fam"
215700,6,3,2,1,0,1771,600,0,1997,2008,"1Fam"
207500,6,3,2,1,0,1652,532,0,2000,2008,"1Fam"
193000,7,3,2,1,0,1790,588,0,1999,2008,"1Fam"
188000,8,3,2,1,0,1724,527,0,1998,2008,"1Fam"
191000,6,3,2,0,0,1479,577,0,1999,2008,"1Fam"
221000,6,3,2,0,1,1494,530,0,2002,2008,"1Fam"
231500,7,3,2,1,1,1792,564,0,2001,2008,"1Fam"
235000,6,3,2,1,0,1823,626,0,2000,2008,"1Fam"
223500,6,3,2,1,1,1786,608,0,2001,2008,"1Fam"
130250,5,3,1,0,0,938,308,0,1975,2008,"1Fam"
149900,6,3,2,0,0,985,328,0,1977,2008,"1Fam"
158000,5,3,1,0,0,1174,528,0,1978,2008,"1Fam"
147000,5,3,1,0,0,1026,576,0,1978,2008,"1Fam"
143195,5,3,1,1,1,1076,576,0,1975,2008,"1Fam"
163000,5,2,2,0,0,1558,440,0,1975,2008,"1Fam"
110000,5,3,1,0,0,924,280,0,1975,2008,"1Fam"
127000,5,3,1,0,0,864,352,0,1972,2008,"1Fam"
124900,4,2,1,0,0,780,352,0,1972,2008,"1Fam"
230000,7,3,2,0,1,1795,534,0,2002,2008,"1Fam"
235000,7,3,2,1,1,1865,839,0,2000,2008,"1Fam"
230500,8,3,2,1,1,2161,570,0,2001,2008,"1Fam"
230000,7,3,2,1,2,1852,660,0,1999,2008,"1Fam"
222500,8,3,2,1,1,2031,541,0,1998,2008,"1Fam"
287000,7,3,2,1,1,2263,905,0,2001,2008,"1Fam"
274000,7,3,2,1,1,1947,725,0,2001,2008,"1Fam"
3e+05,6,3,2,0,1,1786,715,0,2002,2008,"1Fam"
255900,9,4,2,1,1,2290,779,0,2002,2008,"1Fam"
224900,8,3,2,1,0,1768,543,0,2003,2008,"1Fam"
240000,9,4,2,1,1,2327,596,0,2003,2008,"1Fam"
183000,6,3,2,1,0,1640,595,0,2003,2008,"1Fam"
207000,7,3,2,1,1,1764,560,0,1999,2008,"1Fam"
210000,8,4,2,1,1,1908,493,0,1994,2008,"1Fam"
136500,3,1,1,0,0,848,420,0,2003,2008,"TwnhsE"
145000,3,1,1,0,0,848,420,0,2004,2008,"TwnhsE"
208900,7,3,2,0,1,1493,508,0,1997,2008,"1Fam"
185000,8,2,2,0,0,1838,721,0,1997,2008,"Duplex"
214000,7,3,2,0,0,1536,532,0,2002,2008,"1Fam"
208500,8,3,2,1,0,1710,548,0,2003,2008,"1Fam"
186500,6,3,2,0,0,1445,470,0,2004,2008,"1Fam"
210000,8,3,2,0,0,1436,484,0,2004,2008,"1Fam"
185900,6,3,2,1,0,1582,520,0,2004,2008,"1Fam"
179900,7,3,2,0,0,1234,484,0,2007,2008,"1Fam"
218836,6,3,2,0,0,1564,814,0,2007,2008,"1Fam"
193000,6,3,2,0,0,1361,610,0,2007,2008,"1Fam"
189000,7,3,2,1,1,1456,410,0,2005,2008,"1Fam"
149300,3,1,1,0,1,848,420,0,2004,2008,"TwnhsE"
141000,3,1,1,0,1,848,420,0,2004,2008,"TwnhsE"
149000,3,1,1,0,1,848,420,0,2004,2008,"TwnhsE"
144500,4,1,1,0,1,848,420,0,2004,2008,"TwnhsE"
85000,4,2,1,0,0,796,0,0,1910,2008,"1Fam"
145900,9,4,2,2,0,2200,0,0,1900,2008,"Duplex"
123000,6,3,1,0,0,1092,264,0,1966,2008,"1Fam"
147500,6,3,1,1,0,1256,276,0,1965,2008,"1Fam"
165000,6,3,1,0,0,1033,504,0,1976,2008,"1Fam"
135000,6,3,1,1,1,1127,480,0,1976,2008,"1Fam"
108000,6,3,1,0,1,996,0,0,1940,2008,"1Fam"
137500,6,3,2,0,0,1181,588,0,1972,2008,"1Fam"
165400,7,3,2,1,1,1656,397,0,2003,2008,"1Fam"
147000,6,3,1,0,1,1117,542,0,1977,2008,"1Fam"
160500,6,3,1,1,1,1398,440,0,1976,2008,"1Fam"
176000,5,2,1,1,0,1132,451,0,2005,2008,"1Fam"
104700,11,5,3,1,2,5104,624,0,1959,2008,"1Fam"
148000,5,2,1,0,0,1072,525,0,2005,2008,"TwnhsE"
82000,6,2,2,0,0,1152,0,0,1955,2008,"Duplex"
82000,6,2,2,0,0,1152,0,0,1955,2008,"Duplex"
118000,8,4,2,0,0,1440,0,0,1955,2008,"Duplex"
82500,6,2,2,0,0,1152,0,0,1955,2008,"Duplex"
91900,4,2,1,0,0,784,0,0,1955,2008,"2fmCon"
120000,5,2,1,1,0,1053,0,0,1938,2008,"1Fam"
96000,8,4,1,1,0,1137,0,0,1947,2008,"1Fam"
99000,5,2,1,0,0,930,286,0,1953,2008,"1Fam"
130500,6,3,1,0,0,1200,240,0,1946,2008,"1Fam"
135000,7,4,2,0,0,1470,548,0,1954,2008,"1Fam"
135500,8,3,1,1,0,1393,300,0,1955,2008,"1Fam"
1e+05,6,3,1,0,0,1204,312,0,1954,2008,"1Fam"
108000,6,3,1,1,0,1292,205,0,1923,2008,"1Fam"
98000,5,2,1,0,0,864,0,0,1925,2008,"1Fam"
67000,5,2,1,0,0,864,0,0,1914,2008,"1Fam"
135900,9,6,2,0,0,1716,0,0,1912,2008,"2fmCon"
140000,7,4,2,0,0,1482,400,0,1925,2008,"1Fam"
179500,8,4,2,1,1,2192,240,0,1939,2008,"1Fam"
136500,7,4,2,0,1,1694,576,0,1925,2008,"1Fam"
168000,7,2,2,0,1,1424,312,0,1921,2008,"1Fam"
130000,7,4,1,1,0,1964,0,0,1911,2008,"1Fam"
189000,8,4,3,1,0,2601,621,0,1921,2008,"1Fam"
161900,10,4,2,2,2,1920,480,0,1930,2008,"Duplex"
145000,6,2,1,0,1,1316,369,0,1926,2008,"1Fam"
191000,11,3,2,0,1,2555,672,0,1922,2008,"1Fam"
177000,8,4,2,0,0,1680,308,0,1915,2008,"1Fam"
147500,6,3,1,0,0,1264,400,0,1914,2008,"1Fam"
91000,4,2,1,0,0,790,160,0,1930,2008,"1Fam"
231000,7,3,2,0,1,1512,180,0,1925,2008,"1Fam"
115000,6,3,1,0,0,1639,240,0,1936,2008,"1Fam"
138000,7,4,1,0,1,1603,599,0,1923,2008,"1Fam"
149000,6,3,1,1,1,1502,270,0,1931,2008,"1Fam"
188700,6,3,1,1,1,1660,240,0,1934,2008,"1Fam"
198000,7,4,2,0,1,1938,240,0,1937,2008,"1Fam"
110000,6,3,1,0,0,1374,225,0,1938,2008,"1Fam"
104000,5,2,1,0,1,1091,344,0,1951,2008,"1Fam"
257076,9,4,1,1,2,1873,786,0,1935,2008,"1Fam"
381000,11,4,3,1,2,3447,1014,0,1935,2008,"1Fam"
311500,8,3,1,1,2,1954,431,0,1939,2008,"1Fam"
263400,8,3,2,1,2,2161,506,0,1950,2008,"1Fam"
236500,7,3,2,1,2,1898,484,0,1956,2008,"1Fam"
224000,7,3,1,0,1,1640,924,0,1954,2008,"1Fam"
116500,5,2,1,0,1,1032,462,0,1980,2008,"Twnhs"
151000,6,3,2,1,1,1556,452,0,1980,2008,"Twnhs"
126000,5,2,1,0,0,919,195,0,1926,2008,"1Fam"
120000,5,3,1,0,0,1090,240,0,1940,2008,"1Fam"
120500,5,2,1,0,0,816,432,0,1930,2008,"1Fam"
120500,4,2,1,0,1,778,924,0,1940,2008,"1Fam"
119000,7,4,1,0,0,1200,0,0,1930,2008,"1Fam"
126000,7,3,1,1,1,1656,288,0,1967,2008,"1Fam"
99500,5,2,1,0,0,912,360,0,1930,2008,"1Fam"
165500,7,4,2,0,0,1955,356,0,1958,2008,"1Fam"
89000,6,2,1,0,0,1361,185,0,1895,2008,"1Fam"
80900,5,2,1,0,0,1049,195,0,1910,2008,"1Fam"
81000,6,2,1,0,0,894,1248,0,1935,2008,"1Fam"
65000,5,3,1,1,0,864,216,0,1920,2008,"1Fam"
392500,5,2,2,0,1,1652,482,0,2008,2008,"TwnhsE"
294464,5,2,2,0,1,1648,525,0,2007,2008,"TwnhsE"
250000,5,2,2,0,1,1646,482,0,2004,2008,"TwnhsE"
275000,5,2,2,0,1,1646,482,0,2004,2008,"TwnhsE"
3e+05,7,3,3,0,0,2032,786,0,1996,2008,"1Fam"
271000,7,3,2,0,2,1689,857,0,2002,2008,"1Fam"
213000,8,3,2,1,1,1820,816,0,1996,2008,"1Fam"
171000,6,3,1,0,1,1118,358,576,1977,2008,"1Fam"
171500,6,3,2,0,2,1279,473,0,1977,2008,"1Fam"
1e+05,8,4,2,2,0,1872,484,0,1976,2008,"Duplex"
228500,6,3,2,0,1,1689,432,0,1991,2008,"1Fam"
228950,7,3,2,0,2,1786,529,0,1965,2008,"2fmCon"
241500,6,2,2,0,1,1501,512,0,1986,2008,"TwnhsE"
287000,10,2,2,0,1,2898,665,0,1976,2008,"1Fam"
294000,8,3,2,0,0,1537,788,0,2006,2008,"1Fam"
293077,7,3,2,0,1,1646,800,0,2007,2008,"1Fam"
264966,6,3,2,1,1,1780,612,0,2007,2008,"1Fam"
172500,6,3,2,1,0,1442,400,0,2006,2008,"1Fam"
167500,7,3,2,1,0,1394,400,0,2006,2008,"1Fam"
218689,6,3,2,1,0,1612,666,0,2008,2008,"1Fam"
150000,8,3,2,0,1,1495,438,0,1989,2008,"1Fam"
184000,7,3,2,0,1,1651,616,0,1986,2008,"1Fam"
180000,6,3,2,0,1,1256,578,0,1986,2008,"1Fam"
175000,5,3,2,0,1,1509,600,0,1988,2008,"1Fam"
232500,7,3,2,0,1,1440,467,0,2003,2008,"1Fam"
195000,6,3,2,0,0,1675,435,0,1999,2008,"1Fam"
305000,10,4,2,1,2,2262,749,0,2003,2008,"1Fam"
298751,7,3,2,0,1,1728,520,0,2007,2008,"1Fam"
370000,7,3,2,1,1,1964,892,0,2005,2008,"1Fam"
209200,8,2,2,0,0,1344,784,0,1997,2008,"Duplex"
206300,8,2,2,0,0,1344,784,0,1997,2008,"Duplex"
146000,5,2,1,0,0,1092,0,0,2007,2008,"1Fam"
160500,4,2,2,0,0,1189,392,0,1997,2008,"TwnhsE"
173000,6,3,1,0,0,1200,850,0,1964,2008,"1Fam"
124000,6,3,1,0,0,1040,499,0,1975,2008,"TwnhsE"
115000,4,3,1,1,1,1304,336,0,1976,2008,"TwnhsE"
129500,6,4,2,0,1,1475,336,0,1976,2008,"TwnhsE"
105000,5,2,1,0,0,988,297,0,1973,2008,"Twnhs"
94900,4,1,1,0,1,988,297,0,1973,2008,"Twnhs"
152500,6,3,1,0,0,1160,257,0,1968,2008,"1Fam"
98000,6,3,2,1,0,1092,0,0,1970,2008,"Twnhs"
81000,3,1,1,0,0,630,0,0,1972,2008,"Twnhs"
113000,4,2,1,0,0,988,520,0,1954,2008,"1Fam"
128500,4,2,1,0,0,816,264,0,1983,2008,"1Fam"
119500,5,3,1,0,0,923,264,0,1984,2008,"1Fam"
130500,5,3,1,0,1,816,264,0,1982,2008,"1Fam"
138000,4,2,1,0,0,816,816,0,1982,2008,"1Fam"
134500,6,3,1,0,0,845,264,0,1982,2008,"1Fam"
160000,7,4,2,0,0,1750,423,0,1940,2008,"1Fam"
137500,6,3,1,0,0,889,484,0,1984,2008,"1Fam"
172000,7,4,2,1,1,1968,530,0,1969,2008,"1Fam"
103000,7,4,2,0,0,1836,288,0,1900,2008,"1Fam"
167300,7,3,2,0,1,1587,525,0,1971,2007,"1Fam"
167000,5,2,1,0,1,1277,526,0,1970,2007,"1Fam"
244000,8,3,2,0,2,2223,516,0,1973,2007,"1Fam"
268000,8,4,2,0,1,2217,621,0,1970,2007,"1Fam"
225000,7,3,2,1,1,1733,433,0,2003,2007,"1Fam"
168000,7,3,2,1,1,1572,373,0,1995,2007,"1Fam"
177000,6,3,2,0,0,1470,388,0,1997,2007,"1Fam"
169000,7,3,2,1,1,1600,460,0,1997,2007,"1Fam"
161500,7,3,2,1,1,1384,390,0,1997,2007,"1Fam"
251000,6,2,2,0,0,1652,499,0,2000,2007,"TwnhsE"
160000,7,3,2,1,1,1694,398,0,1994,2007,"1Fam"
180000,7,3,2,1,1,1714,451,0,1999,2007,"1Fam"
178750,6,3,2,1,0,1553,420,0,1996,2007,"1Fam"
176000,6,3,2,0,1,1253,402,0,1995,2007,"1Fam"
204000,7,5,3,1,1,2299,482,0,1999,2007,"1Fam"
160000,6,3,2,0,0,1187,420,0,1992,2007,"1Fam"
160000,7,3,2,1,1,1472,402,0,1991,2007,"1Fam"
163900,7,3,2,1,1,1482,392,0,1992,2007,"1Fam"
168000,7,3,2,1,1,1642,392,0,1993,2007,"1Fam"
154204,6,3,1,0,1,1128,480,0,1964,2007,"1Fam"
170000,5,2,1,1,0,1088,461,0,1986,2007,"TwnhsE"
207500,6,3,2,0,1,2090,577,0,1984,2007,"TwnhsE"
182000,5,2,2,0,0,1179,480,0,1988,2007,"TwnhsE"
212000,4,1,1,0,1,1321,484,0,1990,2007,"TwnhsE"
377426,8,3,2,0,1,1922,676,0,2005,2007,"1Fam"
349265,10,4,3,1,1,2541,729,0,2005,2007,"1Fam"
155000,7,3,1,1,0,1424,828,0,1969,2007,"2fmCon"
319900,6,2,2,0,1,1612,556,0,2006,2007,"TwnhsE"
392000,7,2,2,0,1,1419,567,0,2007,2007,"1Fam"
441929,7,1,1,1,1,2234,724,0,2006,2007,"1Fam"
455000,8,3,2,0,1,2042,724,0,2006,2007,"1Fam"
182900,7,3,2,0,1,1440,467,0,1981,2007,"1Fam"
174000,5,3,2,0,0,1284,480,0,1984,2007,"1Fam"
178000,7,3,3,1,1,1868,477,0,1984,2007,"1Fam"
176000,6,3,2,1,1,1479,484,0,1981,2007,"1Fam"
213000,7,3,2,0,1,1664,663,0,1978,2007,"1Fam"
192000,9,4,2,1,1,1930,481,0,1979,2007,"1Fam"
190000,8,3,2,1,1,1969,534,0,1977,2007,"1Fam"
195000,8,4,2,1,1,2030,551,0,1976,2007,"1Fam"
148000,6,3,2,0,1,1032,564,0,1978,2007,"1Fam"
151500,6,3,2,0,0,1177,495,0,1984,2007,"1Fam"
197000,6,3,2,1,1,1725,550,0,1979,2007,"1Fam"
192350,5,2,2,0,1,1353,478,0,1979,2007,"1Fam"
152000,7,4,2,1,0,1620,462,0,1969,2007,"1Fam"
170000,6,2,2,0,1,1220,944,0,1971,2007,"1Fam"
175000,7,3,2,0,1,1484,487,0,1971,2007,"1Fam"
175000,7,3,1,2,1,1743,539,0,1968,2007,"1Fam"
197900,7,3,2,1,1,1935,550,0,1976,2007,"1Fam"
174000,5,3,2,0,1,1324,585,0,1976,2007,"1Fam"
178900,8,4,2,1,1,1877,488,0,1974,2007,"1Fam"
139000,5,3,1,0,0,1109,288,0,1971,2007,"1Fam"
143250,5,3,1,1,0,981,576,0,1971,2007,"1Fam"
184000,7,4,1,1,0,1479,484,0,1972,2007,"1Fam"
155000,7,3,1,0,0,1422,576,0,1970,2007,"1Fam"
133000,5,3,1,0,0,914,368,0,1970,2007,"1Fam"
119500,5,3,1,0,0,950,280,0,1971,2007,"1Fam"
123000,5,3,1,0,0,872,480,0,1971,2007,"1Fam"
110000,4,2,1,0,0,858,684,0,1971,2007,"1Fam"
128000,4,2,1,0,0,914,270,0,1961,2007,"1Fam"
120500,5,3,1,0,0,864,528,0,1971,2007,"1Fam"
133000,4,1,1,0,0,767,367,0,1998,2007,"TwnhsE"
155000,5,2,2,0,1,1337,511,0,2001,2007,"TwnhsE"
177000,5,2,2,0,1,1337,522,0,1997,2007,"TwnhsE"
113500,6,3,1,1,0,1092,264,0,1973,2007,"Twnhs"
113000,7,3,1,1,0,1218,264,0,1973,2007,"Twnhs"
113700,7,4,1,1,0,1218,264,0,1973,2007,"Twnhs"
106000,6,3,2,1,0,1302,440,0,1970,2007,"TwnhsE"
122500,6,2,1,1,0,1365,440,0,1971,2007,"TwnhsE"
128000,5,2,2,0,1,958,440,0,1976,2007,"TwnhsE"
155000,7,3,2,1,1,1548,440,0,1976,2007,"TwnhsE"
142500,4,2,2,0,0,1055,319,0,1978,2007,"Twnhs"
129250,5,3,1,0,0,988,360,0,1966,2007,"1Fam"
356000,7,3,2,0,1,1816,730,0,2006,2007,"1Fam"
314813,9,3,2,0,1,1828,774,0,2007,2007,"1Fam"
318000,7,3,2,0,0,1694,818,0,2007,2007,"1Fam"
322400,7,3,2,0,1,1694,856,0,2006,2007,"1Fam"
318000,7,3,2,0,1,1734,928,0,2007,2007,"1Fam"
345474,7,2,2,1,1,2122,938,0,2007,2007,"1Fam"
415298,8,3,2,1,1,2121,732,0,2006,2007,"1Fam"
338931,11,4,2,1,1,2550,670,0,2006,2007,"1Fam"
450000,7,2,2,1,2,2046,878,0,2005,2007,"1Fam"
280000,9,3,2,1,1,2172,947,0,2006,2007,"1Fam"
395000,9,3,2,0,1,1973,895,0,2006,2007,"1Fam"
380000,9,3,2,1,1,2643,694,0,2006,2007,"1Fam"
250000,7,3,2,0,1,1634,866,0,2006,2007,"1Fam"
440000,7,2,2,0,1,1976,908,0,2006,2007,"1Fam"
418000,9,4,2,1,1,2758,814,0,2005,2007,"1Fam"
260116,7,3,2,1,1,2152,728,0,2007,2007,"1Fam"
317000,9,4,2,1,1,2473,852,0,2004,2007,"1Fam"
319500,8,3,2,1,2,2100,786,0,2007,2007,"1Fam"
325624,8,3,1,1,1,2161,789,0,2007,2007,"1Fam"
372000,7,3,2,1,1,1802,843,0,2006,2007,"1Fam"
342000,11,5,2,1,1,2956,916,0,2004,2007,"1Fam"
354000,10,4,2,1,1,2468,872,0,2004,2007,"1Fam"
350000,7,3,2,1,1,2385,818,0,2003,2007,"1Fam"
285000,10,4,2,1,1,2374,656,0,2003,2007,"1Fam"
281500,8,3,2,1,1,1818,774,0,2007,2007,"1Fam"
245700,7,3,2,0,0,1614,878,0,2005,2007,"1Fam"
232698,7,3,2,0,0,1721,554,0,2005,2007,"1Fam"
250000,7,3,2,1,0,1828,876,0,2006,2007,"1Fam"
194700,6,2,2,0,1,1362,460,0,2005,2007,"TwnhsE"
204000,5,1,1,1,1,1302,631,0,2005,2007,"Twnhs"
2e+05,5,1,1,1,1,1302,631,0,2005,2007,"Twnhs"
207000,6,2,2,0,1,1362,460,0,2005,2007,"TwnhsE"
209500,6,2,2,0,1,1554,627,0,2006,2007,"Twnhs"
209500,6,2,2,0,1,1554,627,0,2006,2007,"Twnhs"
202500,6,2,2,0,1,1370,484,0,2006,2007,"TwnhsE"
280000,6,2,2,0,1,1577,564,0,2005,2007,"TwnhsE"
277500,6,2,2,0,1,1561,556,0,2005,2007,"TwnhsE"
318061,6,2,2,0,1,1869,617,0,2007,2007,"TwnhsE"
221370,6,2,2,0,1,1324,550,0,2006,2007,"TwnhsE"
2e+05,6,2,2,0,1,1405,478,0,2003,2007,"TwnhsE"
176000,6,3,2,1,1,1536,400,0,2005,2007,"1Fam"
178900,8,3,2,1,1,1484,393,0,2005,2007,"1Fam"
168165,6,3,2,0,0,1458,454,0,2006,2007,"1Fam"
171925,7,3,2,1,1,1495,440,0,2006,2007,"1Fam"
198444,6,3,2,1,1,1746,350,0,2006,2007,"1Fam"
203000,6,3,2,0,0,1326,388,0,2005,2007,"1Fam"
