"listing_id","id","date","reviewer_id","reviewer_name","comments","review_scores_rating"
22120753,239170976,"2018-02-28",11740339,"(Email hidden by Airbnb)","Great Stay!",5
22122470,224283818,"2018-01-02",38400273,"Juan Daniel","My family and I were the first people to ever stay at Mukaram's recently renovated pad. It was perfect, and Pierre (who was in charge of checking in and managing our stay) was extremely friendly and thoughtful.

We definitely recommend this place!",5
22123057,223094567,"2017-12-31",14072923,"Viktoria","Great location, big spacey room, but almost empty with few pieces of furniture , what are really old
Has no curtains on the window, so your next door neighbors can see everything. No tv, no internet, no microwave, Not enough plates even for two people. However the owner is really kind and does his best if smth is requested. 
Id probably rent it for long term, that it was enough time to make it more convenient and comfortable",4
22125121,224202341,"2018-01-02",81416440,"Katie","This cute and stylish place was perfect for our stay. Very clean and the host is very accommodating! It was close to a subway station and walking distance to Central Park! Thank you so much for giving us the opportunity to stay at your place",5
22125139,224198727,"2018-01-02",666708,"Maneesh","Beautiful Brooklyn apartment, great host. Would love to be back soon",5
22126631,224269747,"2018-01-02",6038760,"Ericka","We really appreciate our stay at Laural's flat !!! Laural wasn't here but her friends Maxine gave us a warm welcoming for our first time in Harlem . When we had some question Maxine answered quickly at any time . The flat was like shown on the pictures clean cosy well furnished .  We will come back for sure .a very good experience thank you to Laural and Maxine",5
22129294,221461988,"2017-12-26",59782875,"Gabriela","We stayed at Agnes' place for the holidays. We wanted to be close to family in Bay Ridge but also be in a neighborhood where we could explore a bit. The place was centrally located, very nice clean apartment and Agnes was available for any questions we had. We had a great time and would recommend!",5
22130056,236133632,"2018-02-18",49465469,"Apryl","Amanda was very quick in responding! Her place was not only a great place to stay but felt homey right as I walked in. The space was more than enough for me and my two friends. Loved the place! Thank you Amanda!",5
22130428,223752213,"2018-01-01",163031070,"Sharon","Cute and comfortable space. Very convenient 5 minute walk to the subway station that will take you to Manhattan.  Two short blocks to a couple coffee shops and a grocery store for any basic needs. Nice neighborhood. Neat and clean room with a nice bathroom and kitchen area to use. Friendly hosts that communicate well and were very helpful with any questions at all.",5
22142447,222362943,"2017-12-29",154543521,"Yann","Same as already written in the comment to Shahriq and Patty.",5
22142636,223578938,"2018-01-01",93136424,"Dede","Very kind and welcoming hosts. Cute apartment and also clean! I would definitely stay again! Thanks for the stay!",5
22143436,225146968,"2018-01-05",1191937,"Cécile","We had a great time at Aliana's place. The apartment is very well located in Chelsea, close to several famius places of NY (Times Square, Bryant Park...) and it was easy to communicate with Aliana. don't hesitate to go there in winter : heating works well !! Moreover, We have felt very welcomed, by Aliana and her parents, thank you very much!",5
22146444,236832802,"2018-02-20",36267878,"Chanwoo","Good place",5
22147051,223728907,"2018-01-01",64166776,"Kayla","Great!",5
22147426,234932170,"2018-02-14",82916182,"Chloe","Perfect spot walking distance from food shopping and transit. Clean location very quit",5
22147690,221711484,"2017-12-27",134776344,"Jaciara","Our stay was simply fantastic. Marcelo is an amazing host. Your Apartment is very comfortable and has everything we need. I recommend.",5
22148073,223743266,"2018-01-01",21757432,"Houman","Great place and close to metro station. Stanley is a nice guy.",5
22148416,223641391,"2018-01-01",67631820,"Olanta","Gorgeous Brooklyn apartment, literally looks like a place out of a movie! My family and I were very pleased with our stay, as Ashley's place was just as promised including the space, city views and the super easy transportation to Manhattan. She and Ryan were very hospitable, making sure to offer us help when needed and making us feel welcome in their home. They also left us a bottle of wine to celebrate the New Year which was a thoughtful and generous gesture that made our stay extra special!",5
22151092,224267277,"2018-01-02",58635557,"Jose","Amazing host! 100% recommended!",5
22151862,224608638,"2018-01-03",155137577,"Kurumi","Good",3
22152785,234881769,"2018-02-14",36377928,"Hemanshu","Everything was awesome about our stay!
We had a great time.
Location was great, I loved all the designer touches.",5
22154302,225482092,"2018-01-06",161737253,"Sverker","Soel was friendly and truly accommodating when we struggled with cancellation of flights due to weather, lending us her phone and making sure my daughter could stay two extra nights. Unfortunately there is a main complaint to be made about the cleanliness of the place. Floors and the bathroom were the major issues, and there was no possibility of making food in the kitchen.",2
22159096,218229304,"2017-12-11",27456172,"Michael","Geoff's apartment is beautiful, and he is an amazing host. 

The apartment is modern, perfectly clean and on a quiet block.  Geoff met me at the apartment with the keys and answered all my questions.  He even left a few snacks for me.  The bed was really comfortable - really soft sheets and a great memory foam mattress.  The kitchen, living room and bathroom were spotless and there's also a private rooftop with an incredible view! The area is quiet and safe, and it is just a few minutes walk to the subway, which is only 2 stops from Manhattan. In one direction you can walk to South Park Slope, where there are some cute restaurants, bars and shops.  In the other direction you can head into Sunset Park where there is a lovely park and lots of authentic Mexican restaurants. 

Communication with Geoff was outstanding, and he did everything I could to make sure I had a great time.  This is the kind of Airbnb experience every guest dreams of having. Thanks Geoff for letting me stay in your beautiful home and for all you did! I hope to come back soon!",5
22159309,236844036,"2018-02-20",61652128,"Charlotte","Very conveniently located, 2 minute walk to the subway stop and central park. Emily is a great host, very thoughtful and easy to communicate with. The apartment is super cute!",5
22159868,224292253,"2018-01-02",21143231,"Ricardo","Emma's place was everything we expected and beyond that a memorable experience. We were a group of 4 and really enjoyed the place to ourselves as it was just exactly as described. Sunny, airy, cozy. The amazing view of the East River and Manhattan Bridge every day was just mesmerizing and inspiring to enjoy our days in NYC for New Year's Eve 2018. It's definitely in a prime location as well in the center of Dumbo with many eateries and shops nearby close to the Brooklyn Bridge Park. The apartment is definitely worth the trip across the bridge just for the view and away from the buzzing Manhattan noise. Also, the host, Emma, kept in touch through text during our trip and answered to any inquiries and questions I had.",5
22161900,223729724,"2018-01-01",7389261,"Keith","Carolyn is a great host with a great space. Prompt communication and I could tell she really wanted us to have the best stay as possible",5
22163623,230199979,"2018-01-27",169123990,"Samantha","She was a great host! Would definitely use again!!",5
22164208,224220830,"2018-01-02",22636638,"Tomas","Nice stay, everything went smooth. Central living for three guys over the NYC new years :)",5
22164743,223638393,"2018-01-01",775724,"Leah","We loved the cozy cave.  Our hosts were super welcoming. Great location",5
22165628,226439889,"2018-01-10",46738452,"Geoff","This might not be everybody's cup of tea. It's certainly funky. But it's definitely an interesting place with a cool vibe. The hosts were great. The location is fantastic. And don't let the building scare you from the outside. Once you're inside, it's very cool. And it's a quick walk to some great food as well as the subway. Very friendly neighborhood. I'd rebook here again.",4
22165795,223594192,"2018-01-01",13469559,"Isaiah","The place was so lovely! So much character, and in a way that seemed like an authentic representation of the host rather than a generic attempt to be stylish or hip. It was also soooo close to the A/C train, like three blocks. There's a local market a block away. And there's a Walgreens three and a half blocks away, and Lors of fast food options as well as local restaurant options within one to three blocks, from a Dominican restaurant, to a bakery with some vegan options, to chains for chicken and a Burger King. 

Also, the service was so human and responsive! Really caring people live here, and I'd so recommend it!

Additionally, impeccable value for Brooklyn!",5
22166672,222022000,"2017-12-28",83648502,"Ling","The location is not bad cuz the subway station is not far, so does the grocery store. The place was rather cozy and perfectly decorated. Ji was very nice. We had a wonderful experience by staying here.",5
22167258,228994961,"2018-01-21",163318765,"Audrey","No elevator which is explained by host but 4th floor is challenging with luggage.   So very close quarters hard to maneuver in bathroom and shower.",2
22167451,224599615,"2018-01-03",98055753,"Sabrina","Allan is wonderful to work with and his apartment is delightful. Great interior, wonderful neighborhood and easy to move around the city. The neighborhood has a great jibe, restaurants, bars and shopping. Definitely recommend!",4
22170592,236519885,"2018-02-19",160317806,"Brian","Definitely stay with this group, very nice properties and Kitty is wonderful.",5
22172728,223677546,"2018-01-01",88378080,"Carlos","An spectacular apartment for three people, comfortable and well central, just 10 minutes from Times Square and 8 minutes from Grand Central Terminal, plus shopping areas, I did not have the opportunity to meet Min and his wife but my daughter did it and they were very lovely with her. I recommend your room not only because of the location but because there is no noise and it is good to rest.",5
22173887,222696552,"2017-12-30",8863092,"Marina","Despite we haven't met Guy during our stay, he organized it so well. His friend met us right on 24th Dec to  givete keys. We've been absolutely alone in the whole apartment during several days, and then sometimes we met his kind (Hidden by Airbnb) . The apmt has all you need for comfort staying, subway is about 10-15min.walking or 5min.by bus.And it is close to NYC.",5
22177793,223588076,"2018-01-01",162168976,"Jasmine","This airbnb is very neat and clean.",4
22180248,223033810,"2017-12-31",51527729,"Tindal","Good place. Easy to get to New York. And pretty private.",4
22180263,223586322,"2018-01-01",30016194,"Genesis","Natalia was a great host! Super easy to communicate with and made my stay even better! The location is super close to plenty of food and transportation is a few blocks away. Would recommend this place to a friend!",5
22180321,223120302,"2017-12-31",55259915,"Sudeshna","Left us stranded when crazy cold on NYE. 0 communications.",1
22185523,219416246,"2017-12-17",1756595,"Zachary","Great place. Would totally stay again :)",5
22186486,223052491,"2017-12-31",33674210,"Paulo","Very cozy, and well decorated. The apartment location is interesting to say the least. Very close to food and New York attractions. Jason was overall a great host.",4
22187068,222330538,"2017-12-29",3304311,"Itai","Beautiful apartment with amazing view and location! It exceeded our expectations and was a perfect stay.",5
22189732,223629125,"2018-01-01",51427264,"Miriam","The photo of Sina's room did not represent what my brother and I walked into for our four day stay. His room was a mess - dirty linens, unmade bed, dirty rug/floor, stained sofa (that he told me someone could comfortably sleep on), dirty bathroom, dirty kitchen, and no toilet paper. My brother and I were extremely uncomfortable at Sina's but had no choice but to stay as it was a busy time in NYC. We could not believe how dirty his apartment was. DO NOT HOST IF YOU CANNOT ACCOMMODATE FOR YOUR GUESTS. We actually had to go out and buy new sheets, towels, bathroom cleaner, and toilet paper it was that disgusting. I absolutely do not recommend anyone staying at Sina's. For the amount that we had to pay for our stay, we are outraged that we did not get a refund. 

Tips for Airbnb guests - always ask your host for all possible stay accommodations before you purchase. We had no idea that we would not be accommodated for basic hygiene necessities like toilet paper and clean bed linens. 

This entire experience makes me rethink Airbnb as a choice for vacation stay. Airbnb guests, please be forewarned about this listing.",2
22189962,220960074,"2017-12-24",162393516,"Alicia","Great home! Great hospitality and very cozy",5
22190514,223700987,"2018-01-01",161896972,"Bharathwaj","Great place, good neighbourhood and great host.",5
22191102,233034975,"2018-02-07",166191192,"Ryan","This apartment was in a fantastic location in the East 50s, close to so many restaurants, a grocery store, and only a half block to the M train made it very convenient for a family of 4 to explore the city.  

Arrik was very easy to get a hold of and he made renting very easy. He was also accommodating when we were scheduling our departure.

We did notice that the amenities were a little sparse for a family of 4 that were exploring the city, but using the apartment for 2 - 3 meals a day depending on our schedule.",4
22191121,221757623,"2017-12-27",128421727,"Fei","Kenneth's apartment has very complete facilities, and the price is reasonable.
It is about 10 minutes' walking distance from the subway entrance.
I think it is suitable for people to live.",5
22191339,223734865,"2018-01-01",162448550,"Cassandra","The location was convenient to many local restaurants, the apartment was clean and just what we needed. Carrie was very responsive and attentive to our needs.

Thank you again!",5
22191339,232593202,"2018-02-05",167212791,"Patrick","The host canceled this reservation 8 days before arrival. This is an automated posting.",5
22191646,231736486,"2018-02-02",163873187,"Natalie","Great location and building.",4
22192208,222373255,"2017-12-29",164077282,"Ted","It was our first time using airbnb. Great couple as they were really friendly people and were patient with us. Felt like a second home. The room was enough for three guests to sleep comfortably and there was a extra sofa bed in case there are extra guests. The game room downstairs was really nice and open. They always asked if we needed anything and were also nice to accommodate some things. One of us forgot our toothbrush and Shakeal went out of his way to go get us a pack. Would rate more than five stars if possible. We will definitely be booking with them again, no doubt.",5
22192397,230629390,"2018-01-28",153697633,"Senrui","Awesome view! Good place to stay.",5
22192616,227307558,"2018-01-14",161600687,"Mike","Great place!",5
22192616,236088474,"2018-02-18",170480765,"Moni","Thank You so much",5
22194577,222432122,"2017-12-29",48604794,"Omri","Disasters. Sleeping at 14 degrees freezing! No Heater working",1
22195204,224851066,"2018-01-04",23265998,"Jeff","This place is a steal. To get the obvious out of the way: Yes, the room is technically a ""loft"" and if you are over 5 feet 6 inches (or thereabouts) tall, you cannot stand up without bumping your head, and yes, there is not a proper door.  BUT.  For my purposes this didn't matter, as I didn't plan on spending hours and hours in my bedroom -- I mainly wanted a comfortable place to sleep at night, for low cost, and with easy access to the subway. This place fit the bill, and then some. There's far more privacy than you would guess from the listing, as the other roommates did a great job of creating a makeshift wall that shields you from the living room. I stayed for 7 nights, and at no point did I feel a lack of privacy. Bonus? The building itself is AWESOME. A solid gym, a pool, a sauna, and a large game room, of sorts, where you can chill. Two blocks to the L-train. Other bonus? The roommates are awesome. Next time I visit New York, I hope to stay here again. Recommended.",5
22195324,223724800,"2018-01-01",107400446,"Anthony","Great host , quick and responsive and helped every way possible. Is worth the stay if you're looking for a play to host a large group of friends!",5
22198615,224593656,"2018-01-03",158824252,"Atae","Amazing apartment well furnished and in a very practical district ( metro - Line L in 5 min by walk and 3 stations from Union square)",5
22201561,224188883,"2018-01-02",162540185,"Victor","I stayed for New Year's weekend.  Superb value, very comfortable bed, very clean and nice apartment, a great location, and friendly hosts.",5
22202377,236503608,"2018-02-19",35028484,"Dana","This place was great! So close to so many things.  It was cozy and the bed was really comfy. We had no problems with check in or check out and Adriana was incredibly responsive. I would definitely recommend this place and will likely stay here again myself.",5
22202550,223618916,"2018-01-01",3882724,"Eileen","Good location for my son and his friend to stay while in NYC over break. Only needed one night which was a bonus that Lauren allowed it, and when flight was cancelled, Lauren was very accommodating with check out times which helped.  would stay again!",4
22203719,223037297,"2017-12-31",51235340,"Jackson","My girlfriend and I had a wonderful stay at Spencer's place. Great host and great location.",5
22204276,223590224,"2018-01-01",93630627,"Vanesa","We enjoy lovely days in Pat's place: the apartment is great, very comfortable and well located. The master bedroom is great and you'll find everything you need to have a pleasant stay!",5
22204381,236112166,"2018-02-18",108762437,"Patrick","I would recommend Aloone's 54th Street PH to anyone.  The host and location were both great, and I am already looking forward to my next visit to the city.",5
22205089,229028192,"2018-01-21",20719637,"Pier Francesco","Good communication, the flat/room was clean,  even if Matt warns about the sound we didn't hear anything mayor, had no problem sleeping and this taking in consideration they were expanding the building at street level. The view from the window is quite good and the location just amazing for the price i paid.",5
22205277,223690504,"2018-01-01",163229921,"Ali","Great location, a very clean place and accessible to public transportations.
Mariam was super helpful showing me around and addressing any concerns that I had.",5
22205284,225146519,"2018-01-05",18288126,"Daniel","El apartamento es nuevo y lo encontramos en perfecto estado, todo el mobiliario es nuevo y funciona perfectamente, si volvemos a NY es muy seguro que volveremos a hospedarnos en este apartamento.",5
22205672,227843465,"2018-01-16",77338507,"Jesús","Great place, beautiful apartment and beautiful nice host",5
22206345,224184230,"2018-01-02",2344268,"Fred","First of all Ben is an awesome host, very kind and flexible. He waited for my checking in and he provided to give me all the information and access at his house. His roommate is very kind and I really enjoyed stayed in the hearth of Bushwick. I am sorry to have not clean all the commons spaces due to snow problem but I hope to stay here again. Thanks a lot Ben",5
22206601,223047204,"2017-12-31",71736754,"Alice","Location, location, location. A sweet place to lay your head at the end of a fun day in NYC. If you're looking for lux, pay more and stay uptown. If you're looking for camp and immediate access to the East Village, SOHO and all it offers, this is your place.",4
22206791,224267370,"2018-01-02",38321150,"Jen","Great location! Kristina was very accommodating.",5
22206791,224847001,"2018-01-04",26110503,"Dave","The host canceled this reservation 56 days before arrival. This is an automated posting.",5
22207200,223044394,"2017-12-31",163391270,"Khang","Lawrence seemed like a nice and easy going host. He was very accommodating to our needs!",5
22207468,223674734,"2018-01-01",162990369,"Natalia","Had a great stay! No complaints! Cute space and walking distance from lots of restaurants.",5
22207842,224245593,"2018-01-02",88824053,"Sergio","The suite is in an old building but very well located and easily accessible.
The room, the bathroom and the small kitchen were clean.

The heater made a disconcerting noise at night but I know this is common to old NY apartments. Our stay (4 people, 3 adults and teenager) lasted 5 nights and the problem we had were this:

1- Communication with host Marcela was very difficult. She did not know the Airbnb platform forcing me to exchange messages via text messages, phones which generated a lot of stress before and during our stay.

2- She mixed Tripadvisor links with AIrbnb always causing confusion to our negotiation.

3- After paying the reservation and as she did not accept to return the money of the reservation she imposed a contract next to me the day of our trip charging me 400 dollars against damages to be paid outside the platform Airbnb (via (Hidden by Airbnb) ) that would be returned in 14 days (I hope I get that money back).

4- We felt compelled to pay because we could not go back with the reservation.

5- The two single beds 1 was for child and the other one was too small for an adult. In addition the mattresses were uncomfortable was very uncomfortable. Sleeping on beds like this for 5 nights was not easy at all.

6- Every time we tried to contact them to sort out such small details as the beds she told us that we should settle for what we had and for the price we paid.

7- The successive requirements that were added until the day of our trip was very unpleasant.

In summary the apartment is very good but the EXPERIENCE was very negative and frustrating due to constant communication problems with our host.",2
22208282,237893272,"2018-02-24",3798055,"Dianne","Great location, attractively decorates!",5
22208315,223702215,"2018-01-01",31094780,"Krisanto","Fantastic place to stay, great location, and wonderful host.",5
22209216,225146886,"2018-01-05",53648688,"Nathan","Great little space, accurate listing, bit of a walk from the subway, but absolutely worth it. Laureta wasn't present during our stay, but she is very responsive and communicative, a great host.",4
22209583,223047537,"2017-12-31",162387404,"Peter",":)",5
22209681,221757291,"2017-12-27",145079099,"Anastassia","Richies place was absolutely unique and a quiet place to relax after a busy day in the city that never sleeps. Located in the upper east side and near some great diners and eateries. Also very close to a subway that takes you to almost anywhere you need in the city.",5
22210724,224250142,"2018-01-02",48564250,"Evgeny","A great choice price-quality. 
Close to metro, the centre is relatively close. Quiet neighborhood. The hotel is clean. The temperature of the room set myself.
I am very grateful to Daniel for sensitive and attentive attitude. Unexpected and very pleasant when far away from home you are greeted as a friend. Daniel told what places worth a visit where you can see the non-touristy new York - as a result of the feeling that now I know the ""real new York ""...
I had difficulty at the airport, but despite the Christmas night, Daniel helped to get to the hotel, ordered a taxi for that special Thank you!!!
I highly recommend!",5
22211786,223591750,"2018-01-01",14144153,"Jesse","Everything went perfect! Great host, great space",5
22213450,223745429,"2018-01-01",59424352,"Sultan","Karina is an amazing host. She made sure I was very comfortable and all my housing needs were met. She answered my questions very promptly and showed great care throughout. 

Amazing experience all round.",5
22214383,224203756,"2018-01-02",42935313,"Leila","It was a very pleasant stay here.",5
22214583,221458288,"2017-12-26",163259328,"Leon","This is just a perfect place for a visitor like me in NYC. Subway and bus station are close, price is fair, a cozy and clean place to have shower and sound sleep after a day's tour around Manhattan. Hosts are friendly and helpful. Strongly recommend.",5
22214740,224236211,"2018-01-02",151316105,"Jennifer","Dimitrios place was amazing! I would recommend this place with my eyes close. Check in and out was extremely smooth and the place was extremely clean. The area was amazing close to all the tourtisty activity and close to  a whole bunch of restaurants. Definitely you will not be making a bad decision choosing this place! Thank you again Dimitrios for having us stay in your place!",5
22216697,239188639,"2018-02-28",49821213,"Lawrence","I did not feel comfortable entering this building or this apartment. It was much too expensive for the value. No lock on the door left my belongings exposed to strangers. The room was dark and cold. Only positive would be the location.",1
22226334,224194678,"2018-01-02",160574596,"Mai","Perhaps the greatest house we stayed in our vacation so far. The apartment itself is small, yet incredibly cozy. Our room was lit by 3 windows overseeing the lively street below, each morning we woke up to the warm and comfortable air of Brooklyn, which is the most rustic, yet urban neighborhood in all of New York. We highly recommend this sweet home to anyone looking for a house near the area!",5
22227610,224255753,"2018-01-02",163313573,"Chris","The room was quite nice, and having our own private bathroom was a huge plus. We were conveniently located just a five minute walk away from the subway, so it was pretty easy to get around everywhere. While we didn't get the opportunity to meet in person, Sam was extremely quick and helpful to respond to any questions that I had, and made sure that we had everything we needed.",5
22227923,224179020,"2018-01-02",153786618,"Maximilian","great place in a beautiful and quiet area with good transport connection!",5
22228248,224234747,"2018-01-02",4556215,"Garnier","I had such a wonderful stay at Magda's flat. Her roommate Kamila was a very great host, very helpful and super nice. The room is big and the flat is very clean, stylish with everything you need. The location is perfect, very close to the subway to the City and close enough to all the Bushwick's attractions. I totally recommend the place if you travel to NYC !!",5
22229099,224904184,"2018-01-04",162555493,"Jin","The apartment is located in the uptown of Manhattan, with convenient transportation and close proximity to the subway.The heating in the apartment is not very warm, maybe it's too cold in those days.The owner is warm and thoughtful.All in all, it was a good experience.",5
22229662,226602900,"2018-01-11",163884691,"Alan","Great location. Just a few minutes walk to Central Park, subways and buses. Not far to Times Square.
Apartment was warm (-17 degrees C outside, warm inside), secure and more spacious than we were expecting. Importantly for us, the apartment was quiet.
Must be the best value in New York.",5
22229755,223635793,"2018-01-01",162395584,"Jasmine","Patricia's description was accurate and concise. We actually had trouble finding the location and Patricia was very responsive and helpful. The location was in a great location. If you are looking for a place thats quiet to rest your head for the duration of your trip I'd recommend this place. However, if you like natural light ""sunlight"" it is very limited. The limited light wasn't a problem for me though and was explained prior to our arrival.",4
22231328,224213474,"2018-01-02",1721307,"Christina","Devin & Sameen have a truly beautiful apartment in a great part of Brooklyn. Our first night they left us a welcome bottle of wine and made sure we had everything we needed throughout our stay. They were wonderful hosts and we had a great experience!",5
22237320,226401301,"2018-01-10",86982774,"Jos?Luis","One of my best places where I stay with airbnb. the atmosphere is very good, clean, comfortable, they are always willing to help you, highly recommended ...",5
22241250,222355822,"2017-12-29",44035096,"Santiago","Very nice apartment, very well located, in the heart of the city and with easy access to public transport. Carlos was extremely helpful, kind and answered quickly to all our doubts. To wake up and see the Flatiron building across the street under the sundawn light was a remarkable moment in our short trip to NYC.",5
22243552,223637935,"2018-01-01",25031734,"Thomas","Taylor's property was perfect for our needs and group of 5.  The unit is very clean with modern amenities such as smart TVs and newer/nice furniture.  The location is great with many places to eat and drink just a few steps away plus the subway stop is close as well.  Taylor was very responsive and proactive in communications.  I would definitely consider this property again for another stay in NYC.",5
22243957,224277506,"2018-01-02",34679220,"Matthew","Sean's space was comfy, artsy, and only a few minute walk (4 blocks) from a metro station. Getting around was easy because of this, and Sean provided info/offered help in regards to getting to know the neighborhood.",5
22245917,223642462,"2018-01-01",140662929,"Joseph","Really great place to stay with some lovely people, it really made our New York trip something special!",5
22246375,219726066,"2017-12-18",102425868,"Henry","In the dead of winter, Jenny's place was a warm, cozy, relief from the cold outside.  The room was big, and tastefully lit. Jenny had a great sense of humor, was hospitable, and made herself easily contactable in case I needed anything. The value is the best I've had,  hands down. I recommend this place for anyone looking for a quiet neighborhood a stone's throw away from all the NYC happenings.",5
22246399,232603357,"2018-02-05",169163633,"Tyler","The location is perfect for a first trip. Communication with Yossi could have been way better. Taking extremely long to reply or not responding for days at a time. He is not very friendly and if you have issues, do not count on them being fixed quickly. If you do not mind things not working properly like the bed being broken or the drain in the shower not draining, stay here. The doormen in the lobby are very nice and were probably the highlight of the place. Dog friendly location so you will see plenty of pets. The view is gorgeous in the daytime and at night. The furniture needs to be updated, but for a few days stay, it is cozy. I hope travelers have a better stay than we did.",2
22247597,229258166,"2018-01-22",35972016,"Nathalie","Maria's place is really amazing! It is clean, big, hip , cosy anything you could wish for. I have had such a good time. She is such a warm and hospitable person  and I felt right at home! Thank you so much for everything!",5
22248584,228612409,"2018-01-20",166651268,"Peter","Kitty Is a very nice person and very accommodating. An easy few days!",5
22250239,225157414,"2018-01-05",64379218,"Pratap","The place has been close to Kingston Throops station (C line), which was very helpful for us to use the subway and navigate through the city during our stay.  The room in which we stayed had a private bathroom which ideally I feel is like a luxury in New York. There was an abundance of natural light in the room during daytime. The host (Camila) was away on vacation when we visited her place, so there was some delayed communication with Camila at times. The overall neighbourhood was calm and safe. This place was at a distance of 40 minutes from JFK airport. Overall it was good experience staying at the location.",4
22251120,223684649,"2018-01-01",14130283,"Terry","We enjoyed our stay and Cristian was an excellent host. We had a problem with the heating unit, but once we notified him, space heaters were promptly delivered. It is truly a large and beautiful space.",4
22251727,225175547,"2018-01-05",157724533,"Kerry","Great position not far from subway and amenities. Hosts ere brilliant. Thanks!",5
22252595,224276156,"2018-01-02",152338745,"Paige","Lawrence was an absolutely amazing host! His condo is honestly one of the nicest condos I've seen in my life. The high ceiling and sparkling clean modern furnishings and appliances gave the condo a very classy feel. Everything regarding this Airbnb was simple -- from contacting Lawrence, to getting the keys, to having two beds ready for two people, to using the condo's amenities (like the pool table), to adjusting the temperature to our room, to checking out. Lawrence was super welcoming! He was fun to chat with, and he really went the extra mile to make sure we were comfortable and enjoyed our time there. This Airbnb was a super nice place to relax between all the bustling fun of being tourists in New York. Thank you so much for hosting us, Lawrence!",5
22255089,223671081,"2018-01-01",3214821,"Michael","Great apt. Shawn made it very easy from A to Z and was extremely easy to communicate with. Had a great stay :-)",5
22258159,220505857,"2017-12-22",10994664,"Alexander","It's a great three-story house and you can move between the levels as you want. If nearest bathroom occupied - you can find another bathroom on any floors. Total I count around 8 bathrooms in the house! Also, the house has a great living room with very big TV and comfortable couches. From the house, it's just a 30 min to the Forest Ave station (M TRAIN).  A big supermarket around the corner. I think it's the one of the best spot to stay for around 1100 per month in NYC.",5
22259170,227331246,"2018-01-14",163188765,"Jerry","Awesome host. Nice place for artists and musicians to be.",5
22259822,236484385,"2018-02-19",499380,"Andrew Thomas","Samantha and her Place were PERFECT. its a very stylish space with modern amenities and a size not common to Brooklyn dwellings. The bed was comfortable and the little touches are just so personal and amazing. Her energy during communication and checkin and during our stay were amazing. Its like 10 minutes form al the major eating and shopping and energy of Williamsburg. I would HIGHLY RECOMMEND staying at her wonderful space.",5
22260871,224579265,"2018-01-03",154514206,"Benjamin","Jahde was overall a great host! Very quick to respond and eager to meet your needs. The apartment is pretty nice, and met all of our needs. This made our stay in New York that much better.",5
22261734,231331165,"2018-01-31",6209794,"Jacob","Place great and hosts are very helpful and easy to interact with",5
22263236,221733667,"2017-12-27",77737053,"Maaike","The apartment and the room itself are very spacious and everything is clean. Henry is a great host. We had to pick up the keys at a nearby coffee shop and he left some money for us to get a coffee. On the day of departure, we were allowed to leave our suitcases in the apartment and pick them up in the evening so we could enjoy our last day in NYC. In conclusion, this apartment is perfect to make your stay in NYC amazing.",5
22264268,221997290,"2017-12-28",32605476,"Lucky","Aidan was hands-down my best AirBnB experience ever, he was so flexible, kind, created a list with where to go out, greeted us with beer, just 10/10!

The apartment has 2 bedrooms, is very modern clean, a big tv and is close to the subway, cannot ask for more.
Gyms, Bars and other shops are all around.

Highly recommended",5
22264821,224252253,"2018-01-02",118214981,"Tayo","Amazing space. The layout is absolutely perfect for 2 travelers. Also a very accessible and central location in bk.",4
22267216,232284671,"2018-02-04",9166999,"Mimi","Mathew's apartment is a lovely find in the middle of a fun and interesting residential neighborhood in SoHo. The location was great, close to Prince, Spring and Houston Sts. It is just a few blocks from the subway.  It was also surrounded with restaurants and cute little boutiques of all kinds. 

The apartment itself is cozy; it is not large. But, it has everything you need for a very nice stay.  The kitchen is very well equipped with a nice stove, refridgerator, microwave, and a dishwasher! We had all the dishes we needed. 

The living room is comfortable and includes two adjoining sofas around a little table. This is where one eats. It is practical and convenient. There are two TVs in the apartment, one in the living room, the other in the bedroom. 

The bathroom has a nice bathtub and seems newly done. 
The bedroom is very nice, The queen bed is very comfortable. The bed linens are lovely.  The bedroom is very quiet, as is the whole apartment is located in the back of the building. It is very nice to come home after a busy day and sit in a quiet space away from the hubbub of NYC.

I highly recommend this apartment to anyone seeking a nice place to spend a 
getaway weekend in NYC! 
Mimi",5
22267245,224568399,"2018-01-03",62457008,"Jessica","Sandy was great! Very hospitable. If I had questions or any problems, she got back to me in a timely manner. Would recommend staying here",5
22267382,223579297,"2018-01-01",69882734,"D. Rhona","The apartment was exactly as pictured. Check-in and checkout were very flexible and it was greatly appreciated. The entire apartment was impeccably clean and this made my stay very comfortable. The apartment is walking distance from a few subway stations so it was very convenient and easy to get around. Also, for foodies like myself, it should be noted that the apartment is also walking distance from the Gotham Food Market and Dekalb Food Market. Lastly, and definitely not the least, Katarina was always very quick to respond to any inquiries, even while she was out of the country during my stay.",5
22267769,224559006,"2018-01-03",140383670,"Danny","didnt see jeremy but saw his roomate 2 days after check in, had issues with getting key as the place to get it, jeremy didnt leave his last name so got delayed and jeremy wasnt responsive. the place is decent for its location but can get bit loud say 1am due to being on 2nd floor and facing the street.",4
22267906,224594747,"2018-01-03",6712150,"Sharmana","First of all, David was great! After trying to find and secure a place in Manhattan at the last minute. David was able to accommodate me, my husband, and my daughter. He waited up for our late arrival and had hand warmers and candy. He was always available.",4
22273045,228959091,"2018-01-21",167801100,"Gregory","Cozy apartment very close to transit!",5
